name,objra,objdec,Bars
manga-11951-3702,251.996359924,31.9196821896,0.0
manga-11951-3703,254.109875548,32.2481833178,0.25
manga-11951-3704,253.689459893,30.2360694547,0.0
manga-11951-6101,252.824394527,32.0884436442,0.0
manga-11951-6102,253.53340979,31.6077405439,0.0
manga-11951-6103,253.931441535,32.0424481986,0.0
manga-11951-6104,254.426174587,31.9167225048,0.0
manga-11951-9101,254.504666766,31.6161454694,0.0
manga-11951-9102,253.548055985,30.1193950595,0.0
manga-11952-12701,252.498681879,27.0747709511,1.0
manga-11952-12702,254.215101703,27.4869708642,0.0
manga-11952-12703,254.450686503,27.4168481018,1.0
manga-11952-12704,254.317216717,27.8496051878,0.5
manga-11952-12705,253.946363761,26.572936092,0.0
manga-11952-1901,254.13394,27.49249,0.0
manga-11952-1902,253.46293286,26.9728613295,0.0
manga-11952-3701,254.368172262,27.2050825639,0.0
manga-11952-3702,252.69957,28.84561,0.0
manga-11952-3703,254.561593963,27.2262932003,0.0
manga-11952-3704,254.174397052,26.8384865131,0.0
manga-11952-6101,253.587216023,26.5645009287,0.0
manga-11952-6102,254.312404248,26.8363385669,0.0
manga-11952-6103,253.959602986,27.4415780118,0.0
manga-11952-6104,254.371362037,27.350632772,0.0
manga-11952-9101,253.147552675,28.4547760379,0.0
manga-11952-9102,253.354203285,26.9964230235,0.5
manga-11953-12701,188.837638361,42.3340787335,0.0
manga-11953-12702,189.079925947,43.5687878122,0.5
manga-11953-12703,189.271076462,44.4858973181,0.0
manga-11953-12704,191.302819591,43.5257716263,0.0
manga-11953-12705,190.842660922,42.4792377243,0.0
manga-11953-1901,189.662592847,43.1366737404,0.0
manga-11953-1902,191.196146256,42.1026008917,0.0
manga-11953-3701,189.060174536,42.6367411213,0.0
manga-11953-3702,189.73960131,43.5509153333,0.75
manga-11953-3703,191.423015856,44.2213994987,0.0
manga-11953-3704,189.705683232,42.644743256,0.0
manga-11953-6101,190.720622612,44.0052110503,0.5
manga-11953-6102,189.188684713,43.6436076841,0.0
manga-11953-6103,190.913984142,44.1012768198,0.0
manga-11953-6104,191.217733524,42.4221950462,1.0
manga-11953-9101,189.25600275,43.6440881756,0.0
manga-11953-9102,191.481201352,42.5619581113,0.0
manga-11954-12701,197.388284112,51.5006979159,0.0
manga-11954-12702,197.073055183,52.0079507823,0.5
manga-11954-12703,199.899871079,53.5026981572,0.5
manga-11954-12704,197.387868757,53.4942729851,0.5
manga-11954-12705,199.45445575,52.0236445954,0.5
manga-11954-1901,196.587389755,53.3064493416,0.0
manga-11954-1902,196.790791849,52.5464069377,0.0
manga-11954-3701,196.182998358,52.5268777004,0.0
manga-11954-3702,198.145509868,53.7223191092,1.0
manga-11954-3703,196.922263716,53.2764638427,0.0
manga-11954-3704,199.958085386,52.0614718594,1.0
manga-11954-6101,196.741608912,52.2574033442,0.0
manga-11954-6102,197.858872424,51.4956008644,0.0
manga-11954-6103,199.154940964,52.9131754974,0.0
manga-11954-6104,200.052117571,51.7652226121,0.0
manga-11954-9101,197.848863604,53.1993191856,0.5
manga-11954-9102,197.0953699,52.6233522281,1.0
manga-11955-12701,194.172514535,53.6551654185,1.0
manga-11955-12702,194.484283367,53.5232259717,0.5
manga-11955-12703,195.321303378,53.8608374746,1.0
manga-11955-12704,196.368311568,53.8800722817,0.5
manga-11955-12705,196.282432333,53.6684364902,0.0
manga-11955-1901,196.808027807,53.5233390502,0.0
manga-11955-1902,196.863013199,54.0377022262,0.0
manga-11955-3701,196.309766019,53.5700521083,0.0
manga-11955-3702,196.241306873,53.7808645536,0.0
manga-11955-3703,196.9149,53.8402,0.0
manga-11955-3704,196.365089451,53.6995978228,0.0
manga-11955-6101,194.72162,53.07391,0.0
manga-11955-6102,196.401752866,53.5642623171,0.0
manga-11955-6103,196.357557923,53.5917575813,0.25
manga-11955-6104,196.439756849,54.0041265125,0.0
manga-11955-9101,196.840918861,53.5868365011,0.0
manga-11955-9102,197.010464453,53.935876658,0.5
manga-11956-12701,187.252440553,53.7396258556,0.0
manga-11956-12702,187.778251994,52.4143339538,0.75
manga-11956-12703,191.28346577,53.616094015,0.5
manga-11956-12704,187.684892464,52.8941984091,0.0
manga-11956-12705,187.96598,52.40066,0.0
manga-11956-1901,186.99160515,53.0428344045,0.0
manga-11956-1902,188.618978715,53.1769021906,0.0
manga-11956-3701,188.248278968,52.2055219129,0.25
manga-11956-3702,187.114895374,53.5944301773,1.0
manga-11956-3703,189.563156757,53.0511238654,0.0
manga-11956-3704,191.439276951,52.950894267,0.0
manga-11956-6101,187.442157325,53.3217624783,0.0
manga-11956-6102,187.841004408,53.8756844872,0.0
manga-11956-6103,187.17995213,53.3576933919,0.75
manga-11956-6104,187.676530729,52.9396294948,0.75
manga-11956-9101,190.190765017,53.1193329386,0.0
manga-11956-9102,190.322775754,52.7966303568,0.0
manga-11957-12701,185.100410901,51.9854875188,0.25
manga-11957-12702,185.148424488,52.2576400531,0.0
manga-11957-12703,188.083274884,53.0865819307,0.5
manga-11957-12704,186.645171934,52.9929646614,0.0
manga-11957-12705,187.261176752,52.3642013875,0.25
manga-11957-1901,184.83869171,52.6938750466,0.0
manga-11957-1902,185.756975092,51.9692825283,0.0
manga-11957-3701,185.680026708,51.1365131723,0.0
manga-11957-3702,186.730077143,52.0756532973,0.0
manga-11957-3703,186.787108803,53.1568434376,0.0
manga-11957-3704,186.780073597,51.8871267424,1.0
manga-11957-6101,185.283260983,51.8964048359,0.75
manga-11957-6102,185.500876781,51.9877819007,0.0
manga-11957-6103,185.326438229,52.2010036082,1.0
manga-11957-6104,186.985068971,52.5234740639,0.0
manga-11957-9101,186.743438715,53.6845795523,1.0
manga-11957-9102,187.435498458,51.6223065642,1.0
manga-11958-12701,206.827169845,3.7674160137,0.0
manga-11958-12702,206.990485595,3.4496278902,0.0
manga-11958-12703,208.22522,5.12053,0.0
manga-11958-12704,207.411606846,4.23827709062,1.0
manga-11958-12705,208.041297807,3.63691700925,0.5
manga-11958-1901,207.243832613,3.52248207833,0.0
manga-11958-1902,207.471665257,4.17796832284,0.0
manga-11958-3701,206.623411123,3.87831352087,0.0
manga-11958-3702,206.210369015,4.02384321484,1.0
manga-11958-3703,206.932679097,3.92787875217,0.0
manga-11958-3704,207.34602783,4.25931147069,0.5
manga-11958-6101,206.355441033,3.80664055169,0.5
manga-11958-6102,206.779743019,3.62232875604,1.0
manga-11958-6103,207.968466598,3.45490791051,0.5
manga-11958-6104,208.553211261,2.8807806324,1.0
manga-11958-9101,206.89718334,3.05325777065,0.0
manga-11958-9102,207.933291815,4.97600957655,0.5
manga-11960-12701,236.536693556,8.79287950957,0.0
manga-11960-12702,235.731298699,9.22837476232,0.0
manga-11960-12703,236.440886833,9.07973362421,1.0
manga-11960-12704,236.141095932,10.2931523872,0.5
manga-11960-12705,236.659864322,8.47482951954,0.75
manga-11960-1901,235.641508109,10.5730492924,0.0
manga-11960-1902,236.9352772,9.01794775184,0.0
manga-11960-3701,236.268170922,8.55966065553,0.0
manga-11960-3702,237.109618014,9.16453823191,0.25
manga-11960-3703,237.079007529,9.11728063202,0.0
manga-11960-3704,236.63380073,8.52689796657,0.0
manga-11960-6101,236.543122767,8.44593054631,0.0
manga-11960-6102,236.783417933,8.78827011873,0.25
manga-11960-6103,236.859597491,10.2827048305,0.25
manga-11960-6104,237.095073048,10.8191166353,0.0
manga-11960-9101,237.277565137,9.02274846272,0.0
manga-11960-9102,237.247939275,8.90992382552,0.0
manga-11962-12701,224.561494414,8.3223705982,0.0
manga-11962-12702,225.780368724,7.9656680676,0.0
manga-11962-12703,226.594939248,9.05000336802,0.5
manga-11962-12704,226.829815628,8.58535919523,0.5
manga-11962-12705,226.682027428,8.60419482166,0.0
manga-11962-1901,225.228974573,8.58226618656,0.0
manga-11962-1902,226.492890051,7.72871706004,1.0
manga-11962-3701,226.282797597,8.10735412698,0.25
manga-11962-3702,225.951071086,8.42978530332,0.0
manga-11962-3703,226.50788694,8.78978825929,0.0
manga-11962-3704,227.390700936,7.5153134564,0.0
manga-11962-6101,226.785618582,7.80271158305,0.0
manga-11962-6102,226.5799,8.1118,0.5
manga-11962-6103,226.306779109,8.79660873561,0.0
manga-11962-6104,226.939001462,8.16845684014,1.0
manga-11962-9101,226.476198337,7.43062235465,0.5
manga-11962-9102,226.991869964,8.2052151136,0.0
manga-11963-12701,233.861957434,8.38813448746,0.0
manga-11963-12702,233.135258682,8.76489269292,1.0
manga-11963-12703,233.147055907,9.56264243696,1.0
manga-11963-12704,233.955878179,8.9274756419,0.0
manga-11963-12705,233.67885,8.33404,0.0
manga-11963-1901,232.644086848,10.1811410348,0.0
manga-11963-1902,233.015949638,9.44962232408,1.0
manga-11963-3701,233.188944512,8.25507178126,0.0
manga-11963-3702,233.640246632,8.35082245144,0.0
manga-11963-3703,234.08801326,8.68671896956,0.0
manga-11963-3704,233.943200147,7.94184379842,1.0
manga-11963-6101,233.40266786,7.91227283422,1.0
manga-11963-6102,233.93972,8.86949,0.5
manga-11963-6103,233.065470154,9.46554414698,0.0
manga-11963-6104,233.917083509,9.1307402554,0.0
manga-11963-9101,232.699271812,8.49092802414,0.5
manga-11963-9102,234.082183838,9.34421253204,0.75
manga-11965-12701,230.633760954,7.5999505594,1.0
manga-11965-12702,230.375950138,8.01221336,0.0
manga-11965-12703,232.063752451,8.59604793345,0.5
manga-11965-12704,230.305163029,8.19553840239,0.0
manga-11965-12705,232.228951575,7.74531876963,1.0
manga-11965-1901,230.929263836,8.45804964778,0.0
manga-11965-1902,231.78290641,8.65296363795,0.0
manga-11965-3701,230.449123167,7.52285682934,0.0
manga-11965-3702,230.943881691,8.64809118719,0.75
manga-11965-3703,231.05241394,8.54480266571,0.0
manga-11965-3704,230.490159756,7.51289857468,0.0
manga-11965-6101,230.722585278,7.35198295608,0.0
manga-11965-6102,230.749368142,8.7553894381,1.0
manga-11965-6103,230.345362644,8.78470199333,0.0
manga-11965-6104,230.833858516,8.61803210156,0.5
manga-11965-9101,229.973072586,8.09927165457,0.5
manga-11965-9102,231.592485223,9.3964322678,0.5
manga-11967-12701,230.473598228,9.19328254495,0.0
manga-11967-12702,231.574570438,9.71095037677,0.5
manga-11967-12703,230.770942131,11.244927153,0.0
manga-11967-12704,231.169861037,9.96932458816,0.0
manga-11967-12705,231.932148597,9.71157282694,0.5
manga-11967-1901,231.947616872,9.62493411211,0.0
manga-11967-1902,231.59352428,8.98735265832,0.0
manga-11967-3701,230.913306594,8.75908730602,0.0
manga-11967-3702,231.126031934,11.0976855053,0.0
manga-11967-3703,231.234834085,10.1183552534,0.5
manga-11967-3704,231.787579241,9.07595495103,1.0
manga-11967-6101,231.452117434,8.9798332344,0.0
manga-11967-6102,230.524748438,9.11193848743,0.0
manga-11967-6103,230.818552761,10.5929827869,0.0
manga-11967-6104,231.562265557,9.88544435622,0.0
manga-11967-9101,230.896871828,9.34617063381,0.0
manga-11967-9102,232.146212285,10.1810146777,1.0
manga-11968-12701,227.973696662,7.6900404022,1.0
manga-11968-12702,228.097473109,7.49689975379,1.0
manga-11968-12703,229.932803056,7.75435882629,0.0
manga-11968-12704,229.764139726,8.13876621113,0.0
manga-11968-12705,229.771347409,7.81622375351,0.75
manga-11968-1901,227.988209062,7.77268906251,0.0
manga-11968-1902,228.423954249,7.35506601632,0.0
manga-11968-3701,228.135386481,7.55728238544,0.5
manga-11968-3702,227.537958275,8.39103356574,0.0
manga-11968-3703,228.987383034,9.11407438048,0.0
manga-11968-3704,228.262346708,7.47493450741,1.0
manga-11968-6101,228.147352613,8.69624364932,0.0
manga-11968-6102,228.263349254,7.32573430089,1.0
manga-11968-6103,229.036747072,8.75888209008,0.0
manga-11968-6104,230.015751166,7.47939525326,0.0
manga-11968-9101,227.338871574,7.10870274049,0.0
manga-11968-9102,229.23873,8.8896,0.5
manga-11969-12701,226.04908326,7.45643717871,0.0
manga-11969-12702,227.576719279,7.70544655965,0.0
manga-11969-12703,228.098455792,7.3078600547,0.5
manga-11969-12704,228.117247519,7.97388624279,0.0
manga-11969-12705,228.453436547,7.15403679995,0.0
manga-11969-1901,226.405423686,8.63504043421,0.0
manga-11969-1902,228.114913797,7.51264144022,1.0
manga-11969-3701,228.383137065,7.52130454562,0.0
manga-11969-3702,228.400825885,8.08577741305,0.0
manga-11969-3703,228.649689858,8.33393161556,0.25
manga-11969-3704,228.547149912,7.19755948411,0.0
manga-11969-6101,228.394457331,7.11353594268,0.0
manga-11969-6102,228.259925187,7.29296981376,0.75
manga-11969-6103,227.739921071,7.60508486908,0.0
manga-11969-6104,228.707828747,7.59026658211,0.0
manga-11969-9101,227.757471655,7.68934662901,0.0
manga-11969-9102,228.71780801,7.48305907033,0.25
manga-11970-12701,225.07467,11.34338,0.5
manga-11970-12702,225.22953,9.61331,0.5
manga-11970-12703,226.822290854,10.6042645076,0.0
manga-11970-12704,225.236180286,11.5174164077,1.0
manga-11970-12705,226.093486242,10.043064926,0.5
manga-11970-1901,224.592583462,11.2675901677,0.0
manga-11970-1902,225.465388393,9.72593894718,0.0
manga-11970-3701,225.985833529,9.44639998524,1.0
manga-11970-3702,225.058409468,11.2177256866,0.0
manga-11970-3703,226.692889161,10.7761726373,0.0
manga-11970-3704,225.506734847,9.14898109306,0.0
manga-11970-6101,225.165385187,9.21943717258,0.0
manga-11970-6102,224.52598185,10.9545458914,1.0
manga-11970-6103,224.492031693,11.0076159672,0.0
manga-11970-6104,225.766708842,9.50686833336,0.0
manga-11970-9101,225.539146533,10.8444197511,0.5
manga-11970-9102,226.650607393,9.64948798955,0.0
manga-11974-12701,237.47697,8.86122,0.75
manga-11974-12702,238.59346475,8.57089070573,0.5
manga-11974-12703,238.203465211,10.1865955853,0.5
manga-11974-12704,237.985450999,9.68821391225,0.0
manga-11974-12705,238.584855865,9.49159111449,0.0
manga-11974-1901,237.901334198,9.18699237283,0.0
manga-11974-1902,238.045491145,9.30327028282,0.0
manga-11974-3701,239.477364306,9.40991954371,0.0
manga-11974-3702,239.080430196,9.81542601808,0.25
manga-11974-3703,238.811367926,10.5213253174,0.5
manga-11974-3704,239.725452002,9.52213749448,0.5
manga-11974-6101,237.89777974,9.14561493499,0.0
manga-11974-6102,239.490993423,9.37288126846,0.0
manga-11974-6103,238.511371902,10.6234822875,0.0
manga-11974-6104,240.050667537,9.88004414548,0.0
manga-11974-9101,239.502106213,9.56042757716,1.0
manga-11974-9102,239.87499,9.81682,1.0
manga-11975-12701,250.598655123,25.0865491425,0.5
manga-11975-12702,251.681249152,26.9466271982,1.0
manga-11975-12703,253.358911155,26.0884016474,0.0
manga-11975-12704,251.709490845,26.9863759045,0.0
manga-11975-12705,251.101444615,25.1249996056,0.5
manga-11975-1901,250.81456977,25.3674188164,0.0
manga-11975-1902,252.800195525,25.6508932696,0.0
manga-11975-3701,250.53783633,24.9806059652,0.0
manga-11975-3702,251.405216722,26.9810291102,0.5
manga-11975-3703,251.800824884,26.0066408246,0.0
manga-11975-3704,251.89017,25.11884,0.0
manga-11975-6101,251.876914844,24.3521769289,0.5
manga-11975-6102,250.217706847,25.6829566441,0.0
manga-11975-6103,250.272601773,25.4848727075,0.5
manga-11975-6104,250.280542488,26.0608477311,0.0
manga-11975-9101,250.922836535,26.6026056828,0.0
manga-11975-9102,252.389698527,26.8478103837,0.0
manga-11976-12701,241.468442331,18.2204981694,0.5
manga-11976-12702,241.46822,18.46477,1.0
manga-11976-12703,243.925554082,19.6375787771,0.5
manga-11976-12704,241.791140641,18.6412608183,0.0
manga-11976-12705,243.546727767,19.3149338088,1.0
manga-11976-1901,241.625467707,18.5876454422,0.0
manga-11976-1902,243.94991108,19.4344350411,0.0
manga-11976-3701,241.561797466,18.1828719413,1.0
manga-11976-3702,241.525467559,18.6068624497,0.0
manga-11976-3703,244.266289403,19.0074466438,1.0
manga-11976-3704,241.863208938,17.9882860426,0.0
manga-11976-6101,244.167404175,18.9196186066,1.0
manga-11976-6102,241.84238595,18.323978766,1.0
manga-11976-6103,243.898155725,19.4533923787,0.0
manga-11976-6104,243.688642201,19.8964506612,0.0
manga-11976-9101,242.793025729,17.1853822927,0.0
manga-11976-9102,244.197891381,19.4746798739,0.0
manga-11977-12701,253.812224001,24.6554427421,0.0
manga-11977-12703,255.513304723,25.4164393026,1.0
manga-11977-12704,254.622304883,26.1093327516,0.0
manga-11977-12705,254.911251443,24.9964807539,0.0
manga-11977-1902,253.866104982,25.229841235,1.0
manga-11977-3701,252.880131115,24.076609666,0.5
manga-11977-3702,254.00497029,25.8260098464,0.0
manga-11977-3703,255.172746967,25.5577844042,0.0
manga-11977-3704,254.814738872,24.8591926016,0.0
manga-11977-6101,254.843442902,24.9462077361,0.0
manga-11977-6102,253.683053684,24.8185626883,1.0
manga-11977-6103,254.625233222,25.3902816445,0.0
manga-11977-6104,255.149715786,25.1598596435,0.0
manga-11977-9101,253.434042177,24.5529767997,0.0
manga-11977-9102,255.441207934,24.9242775751,0.5
manga-11978-12701,249.823000211,20.4815891141,0.5
manga-11978-12702,249.79425,22.14739,1.0
manga-11978-12703,250.061017879,23.0217568184,0.25
manga-11978-12704,250.438817145,23.0625437319,0.5
manga-11978-12705,249.878347446,21.3169161398,0.5
manga-11978-1901,250.397148519,22.3263728443,0.75
manga-11978-1902,251.687112407,22.3559531142,0.0
manga-11978-3701,250.328764456,22.2787590179,0.5
manga-11978-3702,249.125588927,22.030066078,0.25
manga-11978-3703,251.728735936,22.5213789525,0.0
manga-11978-3704,250.37654678,22.2488985971,0.0
manga-11978-6102,250.420923204,22.0075642982,0.0
manga-11978-6103,250.281829834,22.8235683441,0.0
manga-11978-9101,249.879364087,20.6716486424,0.0
manga-11978-9102,251.403851576,21.8235192352,0.0
manga-11979-12701,252.565421699,23.5798252121,0.25
manga-11979-12702,252.559437192,23.441387719,0.0
manga-11979-12703,252.91351235,23.9722888618,1.0
manga-11979-12704,252.090693254,23.614688031,0.25
manga-11979-12705,252.912995998,23.7104491942,0.75
manga-11979-1901,252.609711952,23.8918418144,0.0
manga-11979-1902,253.977598529,22.8471095726,0.0
manga-11979-3701,251.794121327,22.7058257789,1.0
manga-11979-3702,252.27103702,24.1244759801,0.75
manga-11979-3703,253.190767316,23.9384329491,0.0
manga-11979-3704,252.140686043,23.2150357894,0.5
manga-11979-6101,252.306539828,23.0777602819,0.25
manga-11979-6102,253.041901615,22.2355834157,0.0
manga-11979-6103,252.201738459,22.9783507247,1.0
manga-11979-6104,253.047977644,22.756535597,1.0
manga-11979-9101,252.350450207,22.941437199,0.75
manga-11979-9102,252.772244936,22.5274067768,0.0
manga-11980-12701,253.089238021,23.3725507664,0.25
manga-11980-12702,253.742644418,22.1484295165,0.0
manga-11980-12703,255.511524831,22.9354681081,0.5
manga-11980-12704,254.884285387,23.0669540359,0.25
manga-11980-12705,254.710013893,21.8109792377,0.0
manga-11980-1901,255.494175135,24.2364238364,0.0
manga-11980-1902,253.912684918,24.3120830664,0.75
manga-11980-3701,253.338825626,23.5764488307,0.0
manga-11980-3702,253.227680089,23.8352882421,0.0
manga-11980-3703,254.535187796,22.8953983219,0.0
manga-11980-3704,254.882778451,22.3750197428,0.0
manga-11980-6101,253.650742658,24.063633125,0.0
manga-11980-6102,253.772726759,23.4085064871,1.0
manga-11980-6103,253.195652241,23.2430440702,0.0
manga-11980-6104,253.979231972,22.8386496039,0.0
manga-11980-9101,254.108877764,23.4374195728,0.0
manga-11980-9102,255.876326057,24.0585818853,0.0
manga-11981-12701,254.224961651,20.3572002208,1.0
